24200,34708,25326,27914,30476,11000,2000,3000,3000,2000
46657,48615,49519,48421,50644,3000,2000,0,3000,2000
4119,-1031,5100,5150,5150,0,11500,5200,5150,5138
117738,120127,119719,118042,120682,5820,5670,4250,4450,4470
162018,121934,0,0,0,6000,0,0,0,590
56119,57282,58533,59349,55302,2664,2800,2400,2100,2181
145687,146519,144315,130807,124688,7627,4631,5066,5033,5007
7015,0,6700,6700,7427,0,6700,0,727,13583
19082,19691,19932,19904,19549,1314,1405,1157,802,790
321279,316083,317219,296560,285912,13000,13200,11000,10000,10000
1289,2408,395,12074,744,2432,397,12133,747,4060
201223,214479,193598,178416,143879,17580,0,7193,3500,4881
47378,50555,45532,47086,19045,4000,0,2430,1000,800
1512,2458,664,1814,0,1000,664,1500,0,0
12275,6491,37424,0,5758,6491,37433,0,5758,18000
70649,72069,74140,76421,82223,3100,3140,3421,7000,3296
6467,6920,6242,6712,871,1114,0,1000,0,16391
50448,34741,21312,17398,17773,2017,2130,500,2000,2000
13890,15374,16141,15593,15908,2000,1300,0,564,1100
41057,11150,6298,138307,149548,1300,1001,138307,16996,5010
7600,8473,8793,9106,7792,3000,3000,3014,3000,3000
158494,156004,149677,152724,142064,7000,7000,7100,5000,5400
37549,40603,39676,42407,41428,4000,0,3700,0,5000
22165,21292,16469,13737,9071,7002,3002,5002,3009,177004
82559,84681,87308,89316,91458,3500,4000,3500,3500,3500
8878,10077,11203,11320,11487,1500,1600,600,500,600
1832,0,832,332,416,0,416,332,500,3500
29574,26663,27731,56359,28847,28000,2336,2000,2546,1000
17862,17927,18800,17647,18015,1323,1196,544,563,629
270276,506260,263734,268216,262895,11000,10000,10004,10020,10100
67615,19870,19649,17969,10888,1323,1500,1000,2000,1023
-7,4422,367,3287,0,4429,367,3691,0,0
6229,4636,3810,6193,1957,4644,3832,6219,1961,3183
0,2228,0,0,0,2228,0,0,0,672
264,217,253,189,-75,217,300,200,0,600
36672,35807,40851,39526,41346,0,6000,0,3000,1000
50262,51040,35046,28893,28772,2009,5,1200,2000,1100
185677,189682,194509,199284,203502,7000,8000,8000,7500,9000
42635,39508,36060,30470,18306,1623,1740,1200,366,7432
9773,4101,3866,14894,6833,4146,3866,14894,137,139
33109,32856,27438,4786,768,1660,1600,624,768,173
43870,42891,43582,44561,45592,0,1700,2000,1900,1800
25925,0,0,0,0,0,0,0,0,0
3307,0,0,0,1344,258,0,0,1344,929
1082,0,0,232,0,0,0,232,0,150
15939,17171,18005,1822,1316,1500,1200,2000,0,0
81003,85894,87061,89008,93523,8213,3491,3508,19523,3288
33322,29500,28418,16084,14210,1900,1864,600,600,711
32283,18361,9160,13596,11457,18361,1000,13596,11457,18550
41259,40715,43153,43845,44795,400,3406,1700,1800,1800
15294,16340,17359,17776,19293,1300,1300,700,1800,0
15907,17142,17844,18009,17356,1498,1200,365,347,344
8546,8267,7992,8610,8325,0,0,900,0,400
46467,17787,18852,24097,19152,1500,1500,5645,500,1547
151652,146805,143134,136777,133938,6000,7000,5000,5000,5000
56994,57964,59452,57771,44043,2500,3000,17,2000,2000
3811,8692,10467,10067,12567,5000,2000,0,2500,0
46610,45005,43448,15075,16534,2021,1500,700,1700,700
440,1479,2940,3160,4160,1039,1500,3160,1000,883
346,0,0,0,0,0,0,0,0,0
11501,12998,13492,12978,13962,2000,1000,0,1200,0
62315,60180,58108,55774,53589,2200,2200,2000,1967,2002
82315,170894,160223,160894,165246,90150,7018,7000,7002,8007
28218,28704,30428,28914,29357,2000,3600,0,1200,1200
170,3224,78671,60430,60647,3224,78671,3000,2500,3000
46857,48080,49705,51400,16087,2000,2400,3000,16087,1000
20824,21960,20885,19949,23031,5004,5000,795,5000,5000
50544,50792,50480,50372,50993,2300,2000,2000,2500,289
74615,74399,68761,70260,70143,4010,6720,5000,5000,4000
0,2529,2971,184,64356,2529,2971,200,38144,0
3377,37305,5721,11379,7939,37500,5749,11436,7978,3566
21684,23018,24630,24813,25333,2000,2000,888,920,1000
72181,73086,78411,79725,81311,2700,6500,3200,3500,3200
857,1030,380,705,705,725,380,705,705,705
2605,2605,4590,2605,2605,2605,4590,2605,2605,3795
9228,7532,7246,3506,2376,2100,3320,0,2400,127187
6319,8190,6686,7686,4526,2000,1000,1000,0,63300
960,4348,73689,76148,77254,4348,70000,4000,3000,3000
-348,-738,-738,-1518,-1518,0,0,0,0,0
0,0,0,6000,16321,0,0,6000,16321,286
1508,6186,2208,1823,1516,6186,2208,1823,1516,3378
60316,61763,63154,64524,66345,3000,3000,3000,3000,3000
5999,5758,7039,7595,7053,0,1416,943,100,443
0,372,-7,3298,455,372,0,3305,455,0
3771,900,0,0,0,900,0,0,0,0
29161,29891,30893,32804,32213,1500,1500,2401,1155,1460
0,1186,1024,990,1000,1186,0,990,10,0
735,735,735,735,735,735,735,735,735,735
3209,0,2552,2236,2236,0,2552,2236,0,2500
30884,29770,30485,32434,32592,0,1825,3100,1300,1500
56009,58104,62126,68082,73858,3000,5000,7000,6900,4600
48537,36394,28278,16983,8888,2022,2016,1272,1000,1000
8700,5159,10550,3566,2453,5183,10670,3576,2460,2680
15376,18010,17428,18338,17905,3200,0,1500,0,1650
501,1463,1276,827,105,1463,1276,827,105,270
11906,54684,1874,1151,23169,55167,1874,1151,23169,9372
0,0,0,0,0,0,0,0,0,0
8347,9560,9258,11096,11165,1500,0,2000,392,0
44620,49641,46396,19673,17083,10000,2014,1000,1000,3000
27101,26431,14109,9417,9952,88,12,473,825,323
51672,31250,29178,29180,52550,13113,12110,15044,32244,40218
1261,1261,390,780,390,1261,390,780,0,0
28277,27295,27403,23837,23078,1450,1724,1600,1000,1000
2378,4884,329,2464,2673,4884,329,2465,2673,12354
89762,90395,87428,61778,68248,3000,2773,2402,7660,0
6620,7114,3948,18838,-71,2151,3600,20044,65,9000
210333,206332,214981,194817,186895,0,12014,0,5307,5001
92095,173354,193994,195250,204850,83959,28869,13000,10000,5279
293073,293210,290057,25922,22982,13300,12756,1295,10312,8394
390,390,0,780,0,390,390,780,0,0
19155,1473,1430,18697,659,1473,1430,18740,659,781
233441,236496,242446,207633,197644,9000,10307,9014,6029,6014
288994,296230,158127,234456,236813,12549,7003,234456,9500,7592
105582,97913,75353,78322,77048,23004,20002,7096,20261,3068
14135,13616,16065,18092,17504,0,3000,2300,0,2000
25602,30156,33632,36574,38985,5000,4000,3500,3000,2000
163736,116422,99278,95766,97753,4655,2690,2067,2142,2217
43048,43257,44115,41112,39922,3000,4000,0,1500,3000
159460,148691,118082,112802,61178,10000,10000,5022,8000,99822
9711,9363,13951,8938,15280,9391,13999,8964,15325,18028
2317,29,2595,1030,-1121,3000,3000,1000,897,0
30769,30792,30140,31067,31091,1500,1600,1500,1000,1000
0,632,0,316,632,632,0,316,632,0
197142,198367,96731,67431,60690,9197,3700,6478,2114,2337
600,600,0,0,0,600,0,0,0,0
11074,10600,20406,20774,22132,0,10000,1000,2000,0
91272,91337,88129,76209,65295,5000,3069,2028,2110,2142
79900,64815,52806,57028,59456,21,1819,5000,4000,4000
87669,86653,57819,30895,14543,3499,3000,3000,10000,2000
10089,38936,7444,4858,2309,40000,8069,5005,2400,9000
169763,166286,162330,110034,97018,6300,8138,4206,3366,3421
30892,16348,13593,10236,17541,5000,2015,3000,10005,3414
2078,380,2100,530,2282,380,2100,530,2282,1390
1552,792,19272,1172,1172,792,19272,1172,1172,2246
746,4824,690,6097,0,4830,0,6097,0,0
0,0,0,0,0,0,0,0,0,0
95311,94489,93143,87654,90172,4500,4114,3500,4000,3000
26116,27192,29535,28761,29298,1500,2803,0,1000,1300
131895,132154,129237,90981,92580,5336,4900,2807,2898,2713
3617,2091,5816,5414,615,2122,5822,5524,615,25139
0,0,0,0,0,0,0,0,0,0
152105,137472,118583,95094,50999,6300,4500,2524,2000,2000
31290,780,390,780,780,780,390,0,1560,0
25107,26312,28102,29078,29201,2000,3000,2000,1000,1500
1424,10094,15018,15991,18442,10094,10000,1549,3000,790
6631,7643,8975,11032,10561,1130,1462,2519,0,537
45429,47961,49562,4410,0,2819,2420,88,0,0
4301,0,0,2883,1856,0,0,2883,1856,1000
47372,42652,42306,41579,40669,2000,2100,1837,1400,1486
140479,133540,126408,119174,111339,5000,5000,4200,4000,3600
130535,127155,126264,128318,96428,6000,5200,5000,3500,3622
-240,-240,-240,-240,-240,0,0,0,0,0
136293,139215,142695,98404,100367,4846,5577,3488,3417,3536
54806,54544,55357,56281,56483,2000,2200,2200,2149,2170
99801,102403,103828,104139,106519,5100,4000,3500,4200,4500
552,276,381,404,943,0,381,404,943,1909
80166,34775,34073,15676,99436,0,142848,1800,90000,3300
49026,48983,38417,27038,26254,1748,1408,1000,1000,1000
50281,14033,12628,20172,73512,0,2000,20172,73512,3000
106799,116015,117678,119245,120794,11003,5000,5000,5000,5100
111483,114125,114087,113879,112268,5900,3500,3400,0,4000
32130,3610,3790,18508,20737,3613,3818,18564,20988,0
83707,49676,49196,37784,35317,3023,5070,3017,7148,2037
1050,1050,1050,1050,1050,0,0,0,0,0
152735,149672,140068,140367,141710,6627,7000,7000,5000,7000
13201,14671,16120,18588,13272,2000,2000,2786,0,639
1414,1080,97,1749,0,1080,97,1749,0,0
50120,48502,49001,47026,45827,1781,2200,1923,1682,2000
99568,32326,31840,37075,37662,33000,33000,5810,1325,0
63461,54673,53358,41379,32620,3018,3071,3042,1161,3023
280,6852,486,0,0,6859,486,0,0,244
2035,1261,69048,3352,1992,1261,69054,2000,0,1176
17843,18833,17830,18184,18565,1280,1276,630,653,798
36479,38813,40611,42641,45287,2810,2600,2568,3214,0
18099,18912,18249,20305,26615,1400,0,2305,6615,1896
8840,4951,-17,1815,1035,4951,0,1832,1035,460
-885,-885,18354,19064,19422,20,21431,2300,558,4403
73166,66565,76412,70091,63279,3112,20000,3043,2359,2187
1573,-28,-28,-28,2816,0,0,0,2844,2118
-84,-474,800,410,20,0,3000,0,0,0
66193,63155,50385,31371,54713,3413,5010,10005,30326,0
2004,3193,4050,4129,4367,1211,1068,147,304,467
100000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,300
162820,153457,143580,133477,122545,6024,6012,6000,5000,5000
106989,98751,32099,18811,9960,3910,1733,1000,1149,10000
28749,29457,29530,28433,21365,2004,2169,1260,819,0
161581,163500,166003,167287,165510,6000,8000,6300,6000,6500
3454,-2,-2,-2,708,0,0,0,710,1042
240851,171731,61404,114807,114560,8297,4951,199726,4476,3257
0,8602,0,880,1018,8602,0,880,1018,99
20586,20568,20185,20016,20044,1300,700,700,1700,1600
72874,71035,57503,56467,53995,0,2000,1892,1979,2226
53113,57376,57876,56309,58359,5150,2000,0,2800,54000
167535,166521,168824,164597,94094,6000,7000,5000,4000,3500
7065,1459,1835,2396,0,1459,1835,2396,0,0
291,291,582,291,582,0,582,0,582,0
4000,5645,3508,-27,13744,5645,3508,27,13771,5911
38214,39229,40747,41930,43397,1500,2000,2000,2000,2000
50965,50956,50603,49788,37353,1101,1500,39,1280,0
38811,33993,35365,15426,17157,0,2077,2000,2000,5000
22233,22935,23816,13800,11000,1287,1152,1000,1000,0
15655,3918,29881,24247,21664,4854,30366,0,433,1556
24003,25597,26237,19296,19127,2000,1425,1598,819,705
0,0,0,848,0,0,0,848,0,632
18243,17557,19880,19471,16211,1677,3000,590,687,524
3983,4764,5528,7420,8298,1000,1000,2000,1000,0
2779,22595,755,7000,0,22595,762,7000,0,4341
14867,26665,199960,9033,19371,26734,199982,9033,19371,22593
18825,12675,2880,13267,10036,12880,0,13267,2000,15000
2776,2776,2776,526,4880,2776,2776,526,4880,0
5070,4317,1421,10452,5978,4317,1421,10452,700,57229
2758,1448,3740,0,0,1448,3740,0,0,0
0,0,0,0,0,0,0,0,0,0
16235,17857,18862,18931,19624,2200,1610,679,1000,900
19311,13368,7000,7331,7000,1368,1000,7331,7000,7000
67502,68842,69825,70891,72213,3000,2700,2800,2600,2900
0,0,0,0,4488,0,0,0,4488,540
78095,84781,82558,80376,85281,8000,0,3500,5900,0
83275,84220,77956,77682,52300,3006,3000,2000,222,11170
3278,4000,0,0,0,1000,0,0,0,0
54313,57988,59271,60013,58453,4600,2800,2300,0,2800
36518,77996,274442,233793,49461,77996,274526,4693,989,12207
62635,67553,69466,71310,73124,6000,3000,3000,3000,3000
93724,96017,98111,68668,66845,3800,4000,2500,2500,3000
478623,466444,239921,184874,47774,14000,12800,4300,3063,3600
18821,18714,18942,20179,20204,2000,1300,1500,2500,1000
7320,7761,631,4481,6481,2000,631,4481,2000,300
54972,42329,42071,39649,39221,2000,2002,2000,2000,2000
47608,48933,51415,48977,10082,2118,3600,7,345,1000
0,0,0,0,0,0,0,0,0,0
75294,76465,74675,79629,77748,3000,0,6200,0,6000
109640,109699,91200,45400,0,8436,2270,0,0,0
2350,2350,4700,2350,2350,2350,4700,0,2350,2350
4482,4985,4322,4992,4295,4998,4333,5005,4305,5963
390,390,390,1080,540,390,390,1080,0,390
390,5548,7001,6695,0,5548,2000,2000,0,3300
54326,23223,25865,21619,19336,5000,15014,5034,10006,1433
41803,73882,75609,77265,78973,33882,4000,4000,4000,5000
217773,215017,209089,167458,137312,8155,10048,6011,6010,6514
1876,1690,429,4836,1170,0,0,4836,0,0
97925,98817,98495,96309,98484,4303,4200,3500,3700,3600
64670,66197,70867,54425,55555,3166,6550,0,2033,1915
0,0,0,0,0,0,0,0,0,0
19984,2099,12985,0,0,2099,13056,0,0,0
1104,0,0,0,3000,0,0,0,3000,0
176077,179769,178358,177340,181281,8000,3000,3400,6800,13600
169108,170419,142264,101952,103174,7118,5800,3792,4010,4276
7960,9649,8518,8628,9293,2000,1000,500,1500,0
17880,19224,19327,18696,19233,1641,2400,632,800,1000
42721,22836,24266,6088,2500,12041,24353,6118,2550,828
204144,175748,172758,175030,174122,6500,6300,7700,6300,6300
832,416,832,416,566,0,832,0,566,416
1078,5543,500,617,617,5562,810,617,0,0
54126,57919,57778,59227,58151,5300,1400,3000,0,4800
2008,280,-110,187,197,0,0,687,400,500
1321,590,584,1196,3040,590,584,1202,3049,8009
4231,5508,5271,6182,5937,1500,0,1000,0,1000
85241,86576,86914,28698,29722,3600,2196,1027,1486,588
47169,48197,47738,47676,46694,1804,1746,1681,1695,1890
34486,43872,45140,46885,48129,10000,2000,2500,2000,2000
11253,12852,14024,14512,16325,2000,1322,2000,2000,1200
203,767,664,1250,-10,770,667,1256,0,2184
23535,22876,25674,24963,25640,0,3503,0,1078,1215
3525,1504,0,2332,4320,1654,0,2332,4320,0
13730,15170,15277,13478,16978,2000,2000,1000,5000,12914
15169,17793,17207,20409,20844,2874,0,3490,900,0
28282,148806,139462,125046,46364,125000,6,4578,1427,87179
24799,24102,26305,27570,28021,0,2600,2000,1200,0
257156,257576,256014,245244,239441,10037,10109,10053,10014,9001
16869,17895,18939,19150,19549,1606,1650,823,857,1000
117160,92262,79889,66828,55511,70,8000,2000,1346,3000
112123,114344,117684,117344,58800,4089,5179,2543,1176,0
24484,26751,28999,30064,33732,3000,3000,2000,5000,0
19512,17692,19136,20080,17366,0,1736,1618,902,1000
42326,43815,45156,46206,46968,2200,2050,2100,1828,1815
11540,633,606,20972,940,633,606,20999,940,1383
2422,894,0,0,1639,894,0,0,1639,923
27033,27772,28740,29313,29019,1480,1448,1021,1040,1216
390,390,390,390,390,390,390,390,390,390
316,316,316,316,316,316,316,316,316,297
24422,25480,26425,30525,29063,1455,1400,4500,0,1500
198807,200616,202228,198794,203070,10700,8000,7500,8200,10000
168318,127111,74197,-19,-19,4163,1898,0,0,142195
0,189,651,0,127,189,651,0,127,0
3295,1645,1656,1866,1473,0,1656,1866,1080,1080
0,0,0,0,0,0,0,0,0,0
0,1381,1214,1494,457,1381,0,457,0,5523
197810,201362,164183,136199,139209,9051,7000,5000,5000,5000
40247,40189,43434,44316,45189,900,3900,1900,1900,1900
0,0,0,0,0,0,0,0,0,0
43214,44196,45181,46426,47380,2000,2000,2000,2000,2000
1867,994,2058,1546,2215,997,2064,1550,2229,1833
316,316,316,316,466,316,316,316,466,316
3938,82385,88195,52253,38743,82392,10339,20089,5105,10138
675,0,0,0,0,0,0,0,0,0
208273,214423,214585,170063,176893,10012,10000,10000,10000,10000
50649,50607,49903,41083,29635,1905,1801,1468,1043,1085
26725,28289,29489,30237,30504,2000,2000,1502,1112,1100
-18,2482,-18,-18,-18,2518,0,0,0,0
644,499,1641,5280,6913,499,1641,5280,6915,0
377259,310284,278781,256794,156583,15198,14177,15118,15020,10000
-1028,58324,57657,58832,60002,60751,2100,2135,2148,2225
0,0,0,0,0,0,0,0,0,0
3747,3313,4085,4742,5875,1000,1004,1500,1500,1267
20441,20245,20070,20621,20347,1700,1700,1600,700,710
31808,9283,7846,38141,9461,9283,7846,38218,10000,33978
150651,52233,81162,71470,28718,3905,81000,1513,47921,10000
0,0,0,0,0,0,0,0,0,0
24036,25035,25930,26206,26477,1700,1600,1000,1000,1500
2116,0,9781,29313,49113,0,9781,20000,20000,732
194640,189976,189665,171669,167294,0,15510,0,5500,7250
976,5476,10303,11007,11254,4500,5000,1000,5200,1052
71742,70978,70949,68782,68100,2721,2714,2632,2600,2800
0,1056,2006,-2,1683,1056,2014,0,1685,1388
1399,2441,3865,7476,8384,1070,1500,3666,2477,1306
3485,2989,2278,4714,768,3004,2289,4737,771,1074
236242,240804,243293,226471,217901,10301,11000,9004,6930,6000
216409,221419,224753,228022,232724,10000,8500,8500,8500,32000
2580,-35,3519,1846,1330,0,3554,1855,1337,14542
269672,274882,276887,260761,266747,10000,11000,10000,11000,10000
188964,183744,168683,155064,148969,8000,6017,6900,5250,5400
10394,86115,77955,49955,47700,77900,3694,1694,1454,1499
109033,97041,80993,72751,67146,3641,3782,5000,5000,3000
42040,30427,17818,17028,16387,2000,2000,1000,1000,1000
5768,8843,18982,11700,0,8875,19051,11754,0,2978
182787,173108,163937,90980,91180,7000,5665,4154,3300,3418
3457,1997,5115,3295,222,2020,5115,3295,222,2862
279610,282024,282508,284660,255892,13000,10200,10265,8803,8300
91275,93357,94938,79368,74778,4500,4100,2612,2666,2700
17147,19557,18935,19005,17862,3000,0,653,900,3000
4882,14630,6323,2870,1485,14630,6485,2870,1485,3926
39628,20571,19089,19658,19453,1610,1323,1600,830,700
117703,116372,115445,112938,109306,4171,4200,4000,3789,3959
2606,2986,2608,797,-3,2990,1020,799,0,0
846,4292,0,0,0,4974,0,0,0,0
1576,199973,192008,166364,141918,199973,8000,7800,5000,5500
16326,17497,18456,18424,18800,1441,1400,368,376,200
149229,138487,127516,124530,120937,0,0,6000,5067,1548
7302,7857,8827,5622,5877,1330,1300,1250,500,1255
101121,86781,74909,55472,53699,5800,9805,5006,3704,12860
0,0,0,9150,1960,0,0,9150,0,3930
7640,9369,12261,12610,3160,9369,12277,12610,0,9380
197231,175599,176947,178647,176380,8500,8341,6600,6925,7225
0,581,581,581,581,581,581,581,581,581
157768,108932,110405,90226,88789,6000,5000,10000,5000,5000
476,476,476,476,1102,476,476,476,1102,0
15592,16643,15557,15526,16273,2000,1400,1000,1000,1000
2500,0,0,0,0,0,0,0,0,0
87162,88801,87972,57846,57798,4293,3000,1928,2000,2500
26739,32939,34300,35100,-1200,7000,2500,1000,0,0
9187,4740,5240,7795,3771,5005,5240,4101,3771,1891
178911,182510,186450,190523,194405,6581,6881,7181,7281,6638
14559,15513,17242,18450,18013,1500,2000,1500,0,1700
27126,29970,29192,31103,31771,3600,0,2700,1300,0
220,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1150
93669,101892,76452,20965,50466,10147,5331,10000,30000,12000
15764,15718,17164,16594,18158,500,2000,0,2000,1700
22446,21799,23130,24432,26862,0,1698,2000,3000,3000
202506,197855,239059,282518,248238,10547,80004,68410,7767,6308
17301,18015,17437,18448,18815,1295,0,1306,673,698
2355,2714,12094,2855,3803,2719,15000,2855,3803,8911
316,632,316,316,316,632,0,316,316,316
117,0,23,776,334,0,222,975,334,0
66548,71034,69329,74175,72383,5600,0,6000,0,6000
110018,47600,26219,17705,17920,2400,1619,2550,800,0
61673,60679,61943,58744,-36156,2345,3419,5026,15651,0
49728,47784,47449,47987,48051,5000,6000,3000,1700,2000
1662,3347,4140,3920,0,2427,1000,0,0,0
760,380,760,380,380,0,760,0,380,0
900,0,0,740,740,0,0,740,0,545
20103,21466,23122,24654,26365,2000,2000,2000,2000,2000
56477,32919,24175,37975,39752,9005,10000,15000,9000,21000
162110,156444,151504,151377,148530,6000,6000,7000,6000,7000
733,737,737,407,737,737,737,407,737,407
218605,166310,166106,100151,50340,6222,7174,4200,2400,2400
10250,8558,10525,10050,9903,0,2126,390,328,476
132932,134384,131724,131767,133195,8005,15000,10000,7000,5000
1094,1271,1205,1798,299,1293,1205,1798,299,1280
20138,19531,18867,19253,20003,0,1146,532,900,781
30498,31500,31619,22020,22040,1894,1403,1642,1053,2000
133013,123548,94995,52874,64269,4159,4221,3094,30454,100049
270553,255348,262153,260025,169474,10900,12500,12500,7000,5000
104660,104108,102066,99186,97140,4589,4516,3645,3649,3724
2691,426,426,27926,0,426,426,27926,27500,430
626,1921,20740,21274,888,1921,19000,2624,888,360
0,492,0,489,320,492,0,489,320,732
3704,5303,25959,6354,2994,5319,26036,6373,3000,4376
28693,31854,31065,31976,29300,3644,0,1766,1036,2700
187610,188072,166668,159513,150852,10000,17014,15019,15000,15000
78337,81029,83032,83362,84592,4000,4200,2912,2500,2300
0,0,0,0,0,0,0,0,0,0
326,326,326,326,677,326,326,326,677,0
5300,0,0,0,0,0,0,0,0,0
113807,103759,90827,78887,57682,4511,3300,4505,4200,2500
128213,133080,136412,136481,135012,7000,7000,7000,5500,6000
10240,-660,117,4890,-356,0,5000,5000,0,5000
19844,19929,18775,13854,10718,1369,1162,524,606,0
35806,36823,36285,36683,37150,3000,1580,1294,1355,5000
42372,35580,28330,28136,26752,1500,1800,1088,1200,1200
48215,44175,83132,42079,44781,4007,0,1706,3408,1700
1650,1650,1650,1650,1650,0,0,0,0,0
37034,37698,37252,38254,38445,1586,1624,1626,1377,1448
5363,262,-144,450,202,1000,0,1000,0,400
187070,181733,192903,181801,178179,8500,17000,0,6508,50000
120,0,0,0,0,0,0,0,0,0
232044,236365,229553,190525,192974,9500,0,6829,7300,7000
2196,396,392,1592,1304,396,392,1596,1308,0
56602,14233,15729,3000,1500,5000,5000,3000,0,1500
1432,1094,665,582,472,1094,665,582,472,746
70559,51550,0,0,0,3000,0,0,0,0
15176,2693,6632,0,734,2715,6632,0,734,0
0,0,0,0,0,0,0,0,0,0
1570,21835,20680,390,390,20680,0,0,390,14290
1863,15172,8930,7324,10506,15172,8930,0,10526,10625
131956,134755,139089,140488,143649,5000,6507,5200,5500,5500
4848,6524,6290,4440,4531,3000,1108,1000,91,26
0,0,0,0,0,0,0,0,0,0
-190,-620,-1050,-1910,240,0,0,0,2150,1200
353176,353782,303494,260113,263229,13869,11644,12307,9474,9662
1284,842,1212,3244,2134,846,1216,3249,4,6
95943,1473,1863,390,772,32153,1863,0,772,0
0,0,0,0,0,0,0,0,0,0
236238,225318,202513,198720,192574,8763,7539,8267,7012,8010
69589,72802,77106,74420,76220,5000,6100,0,3000,3000
59615,59570,60851,56113,30326,2300,2317,2500,1100,1300
15234,8247,9624,20129,10388,1137,1514,1069,278,3000
142846,146533,151098,153094,156295,6000,7000,6000,6000,10000
24172,23497,24817,25602,26535,0,1715,1500,1500,1000
1908,1442,8162,-1010,3332,0,8513,457,4903,313
-12,-12,-12,-12,-12,0,0,0,0,0
51995,52442,46472,48692,50571,4000,2000,3000,3000,2000
0,0,0,745,0,0,0,745,0,0
123460,85778,89255,82800,16800,5000,5000,4132,16800,5367
65186,62938,54748,49857,46429,2800,2340,2009,1793,1700
14542,14011,16899,16335,16509,0,3132,0,742,1501
19374,17772,20090,19052,19601,1346,2664,1261,782,606
-25,-25,2062,-1,311,0,2087,0,312,2015
33319,32066,31875,18686,0,1700,1720,1002,0,0
24054,25381,26085,26779,29283,1624,1328,1022,3000,1000
47452,48663,50297,36164,37616,2000,2500,2000,2000,2000
4417,5642,8689,-131,-131,5467,5026,0,0,0
29063,28601,28503,27525,27630,1908,1200,2,835,0
87313,90345,37554,7628,1026,5000,6000,2000,1000,1422
27223,26474,25344,25634,24924,0,2000,1000,0,2026
27548,28578,29660,30600,-300,1478,1560,1500,0,9337
-281,2520,7508,434,2139,3011,7545,502,2205,5
1841,764,-13,-13,687,2,0,0,700,0
21958,22572,14549,10849,12509,1300,2000,1000,2000,52292
102449,104807,111048,107782,110879,5500,9500,0,5000,5000
0,0,0,0,0,0,0,0,0,0
2381,2908,1051,2422,1051,1800,1052,2422,0,1051
5612,28352,6282,5906,8787,25004,6282,5911,6000,10000
213495,183680,153743,146971,127546,10005,9001,8001,5001,5001
69533,71314,73027,74215,75865,3500,3500,3000,3000,3000
192727,194694,188465,189094,179211,8000,8001,5000,4030,4551
49559,48019,45368,-500,7907,0,2200,0,8407,0
57364,58637,59863,62860,63976,2200,2200,4000,1777,0
43796,44423,29980,30000,0,2100,1200,1000,0,0
316,316,316,0,782,316,316,0,1098,0
4202,5524,6144,7628,7111,2000,2000,2000,1000,2000
1981,-2076,-2076,-2076,-2076,0,0,0,0,1823
1784,6801,2118,4171,1714,6855,2118,4171,1714,2001
100,980,28798,29398,15037,980,28798,1000,1000,0
0,0,0,0,0,0,0,0,0,0
4720,25488,7022,3321,2745,25488,7022,3326,2745,500
39159,40194,41209,42125,43443,1669,1684,1600,2000,1753
30641,33787,42025,41067,40109,3987,8825,0,0,3400
22331,22341,23359,23647,-1353,1371,1389,1175,0,95049
47556,36675,9739,579,53599,2016,1049,767,87150,931
9899,6000,4100,0,10790,1008,1000,0,10790,7373
8938,73679,65181,5466,30177,65215,326,5494,30328,11658
15767,16083,6115,0,0,1488,1000,0,0,0
46489,48210,49493,20650,1000,2500,2493,1650,1000,0
40250,23022,12272,34345,36777,23000,12280,25007,25008,1767
46895,45929,44709,28179,28877,2000,1740,1400,1000,1000
6734,7752,8763,8938,8568,1124,1135,310,378,1000
12975,13982,15315,16019,16336,1230,1563,1267,584,605
-946,-946,-946,-946,-946,0,0,0,0,0
0,0,0,700,0,0,0,700,0,0
776,1552,776,221876,223986,1552,0,221876,7500,4
14589,16743,17522,17055,10400,2700,1400,0,0,0
51047,47924,49053,50106,17756,0,2200,2180,1000,1000
234069,8206,1892,8484,4602,16412,1892,8484,4602,67037
39212,45987,42778,25163,7784,45994,20052,20007,7,12332
1050,1050,2287,1050,1050,1050,2287,0,1050,1050
184140,187089,189680,193561,205161,7500,7100,7203,15000,3500
8880,9889,10087,9585,10082,1500,700,0,1000,1400
14871,17461,16892,18013,19315,2850,0,1400,1600,1000
34364,34212,33886,32929,34549,1861,2004,1324,3768,1
7466,221,189,189,1648,899,198,0,1459,0
99302,83403,58083,88344,49443,5712,3503,59000,1600,1000
131657,129859,128714,128962,131873,5000,6208,4700,5000,5000
5015,4789,6199,5951,6255,0,1500,0,400,400
27497,27960,28996,29321,29803,1200,1800,1100,1100,1350
49045,50174,43647,19305,20025,2000,2000,1000,1000,1000
429169,278515,259097,259999,265746,16629,9519,9367,10001,9513
7797,8893,9665,9862,4854,1228,1000,197,1597,1430
103,344,891,889,889,344,891,889,889,739
22369,14100,24754,21443,13892,14128,24902,21479,11465,11356
14549,17144,16580,18366,18766,2845,0,2067,1000,0
8679,8399,8101,8995,8216,0,0,1000,0,500
380,190,190,380,190,0,190,380,0,1539
14326,15334,18206,17482,34862,1252,3124,0,349,297
868,1317,1757,31741,3842,1320,1770,31744,1,2606
264,264,264,0,528,264,264,0,528,0
19812,17678,19068,19642,27988,1291,1681,1255,672,52
397,396,396,596,25081,395,396,596,25081,504
880,2304,0,440,0,2304,0,440,0,115
